Swiss-Prot_ID	DeepPhase_score
Q9BUI4	0.3063244
Q9BUJ0	0.8839181
Q9BUJ2	0.3613112
Q9BUK0	0.5132571
Q9BUK6	0.47035468
Q9BUL5	0.46831542
Q9BUL9	0.4714372
Q9BUM1	0.13777238
Q9BUN8	0.34176698
Q9BUP0	0.9969394
Q9BUP3	0.5770074
Q9BUQ8	0.99688184
Q9BUR4	0.8632904
Q9BUR5	0.59927213
Q9BUT1	0.3447984
Q9BUU2	0.9108619
Q9BUV0	0.57178473
Q9BUV8	0.37729082
Q9BUW7	0.30566403
Q9BUY5	0.36419353
Q9BUY7	0.314933
Q9BV10	0.14708704
Q9BV20	0.4235877
Q9BV23	0.93889844
Q9BV29	0.9206733
Q9BV35	0.41632462
Q9BV38	0.45831078
Q9BV44	0.40544942
Q9BV47	0.4136003
Q9BV57	0.47778767
Q9BV68	0.40814114
Q9BV73	0.94692075
Q9BV79	0.5281124
Q9BV81	0.45854136
Q9BV86	0.39367285
Q9BV90	0.26056394
Q9BV97	0.47345802
Q9BV99	0.3876144
Q9BVA0	0.46869546
Q9BVA6	0.562539
Q9BVC3	0.28219956
Q9BVC4	0.33893985
Q9BVC5	0.70202386
Q9BVC6	0.6636669
Q9BVG3	0.4428997
Q9BVG4	0.766372
Q9BVH7	0.8590041
Q9BVI0	0.5066122
Q9BVI4	0.9949575
Q9BVJ6	0.98891824
Q9BVJ7	0.5262172
Q9BVK2	0.37276453
Q9BVK8	0.92195517
Q9BVL2	0.47828925
Q9BVM2	0.9416737
Q9BVN2	0.5061601
Q9BVP2	0.9997819
Q9BVQ7	0.32264724
Q9BVS4	0.851177
Q9BVS5	0.71293837
Q9BVT8	0.3213448
Q9BVV2	0.616523
Q9BVV6	0.75756305
Q9BVV7	0.22228254
Q9BVV8	0.9609807
Q9BVW5	0.9958611
Q9BW04	0.65600455
Q9BW11	0.47428593
Q9BW19	0.39852142
Q9BW27	0.33918697
Q9BW30	0.9984282
Q9BW60	0.29754597
Q9BW61	0.9997137
Q9BW62	0.27836862
Q9BW71	0.9262157
Q9BW72	0.5389453
Q9BW83	0.53983366
Q9BW85	0.25446996
Q9BW92	0.33123928
Q9BWC9	0.6762254
Q9BWD1	0.42317533
Q9BWE0	0.32894546
Q9BWF2	0.55877787
Q9BWF3	0.521238
Q9BWG6	0.17324063
Q9BWH6	0.4542332
Q9BWJ5	0.48529255
Q9BWK5	0.8751263
Q9BWM5	0.667245
Q9BWM7	0.53152776
Q9BWN1	0.47035882
Q9BWQ6	0.8515104
Q9BWQ8	0.36765
Q9BWS9	0.54102063
Q9BWT1	0.57785594
Q9BWT3	0.81957626
Q9BWT7	0.78578836
Q9BWU0	0.53147715
Q9BWU1	0.9999471
Q9BWV1	0.98394644
Q9BWV2	0.9685915
Q9BWV3	0.4244947
Q9BWV7	0.69393796
Q9BWW7	0.71310157
Q9BWW8	0.9005749
Q9BWX1	0.97746277
Q9BWX5	0.199847
Q9BX10	0.7479219
Q9BX26	0.48584104
Q9BX40	0.99999845
Q9BX46	0.35657668
Q9BX63	0.33433583
Q9BX66	0.57696
Q9BX67	0.8999014
Q9BX68	0.44454592
Q9BX69	0.42403495
Q9BX73	0.485393
Q9BX74	0.7714668
Q9BX79	0.30676088
Q9BX82	0.65170205
Q9BX93	0.4499628
Q9BX95	0.5363686
Q9BXB1	0.5575222
Q9BXB4	0.8631467
Q9BXB5	0.9615268
Q9BXC1	0.9911007
Q9BXD5	0.99856406
Q9BXF3	0.83706963
Q9BXF6	0.74182916
Q9BXI6	0.45112684
Q9BXI9	0.75246114
Q9BXJ2	0.46654084
Q9BXJ4	0.5062466
Q9BXJ5	0.6085052
Q9BXJ9	0.96425694
Q9BXK1	0.38241422
Q9BXK5	0.77575487
Q9BXL8	0.56254166
Q9BXM0	0.95099974
Q9BXM9	0.52421856
Q9BXN1	0.29312146
Q9BXN2	0.54936737
Q9BXN6	0.3133047
Q9BXP5	0.82065344
Q9BXP8	0.3114698
Q9BXQ6	0.9910013
Q9BXR0	0.4973925
Q9BXS0	0.68702936
Q9BXS6	0.99933773
Q9BXS9	0.6915718
Q9BXT2	0.6176951
Q9BXT5	0.7407306
Q9BXU9	0.7803546
Q9BXV9	0.9141562
Q9BXW4	0.7863644
Q9BXW6	0.37148735
Q9BXW7	0.72697
Q9BXW9	0.787603
Q9BXX2	0.5574162
Q9BXY0	0.956439
Q9BXY5	0.9993773
Q9BY08	0.5301083
Q9BY11	0.9600062
Q9BY12	0.48481867
Q9BY21	0.9999969
Q9BY31	0.93033165
Q9BY32	0.581157
Q9BY41	0.44049966
Q9BY42	0.9928067
Q9BY44	0.4864757
Q9BY49	0.9997656
Q9BY50	0.8121244
Q9BY66	0.96795905
Q9BY67	0.4236717
Q9BY76	0.997498
Q9BY77	0.99215275
Q9BY78	0.42917278
Q9BY84	0.53209996
Q9BY89	0.13474478
Q9BYB4	0.5936939
Q9BYC5	0.94883794
Q9BYC9	0.3327202
Q9BYD2	0.5671567
Q9BYD3	0.9998159
Q9BYD5	0.30067086
Q9BYD6	0.5282744
Q9BYD9	0.90986663
Q9BYE0	0.9203139
Q9BYG0	0.44766968
Q9BYG3	0.9997658
Q9BYG4	0.40184718
Q9BYG5	0.53050494
Q9BYG8	0.54734814
Q9BYH1	0.2865337
Q9BYH8	0.9133989
Q9BYI3	0.9305903
Q9BYJ1	0.43962124
Q9BYJ4	0.9063067
Q9BYL1	0.4883193
Q9BYN7	0.91496414
Q9BYN8	0.41247314
Q9BYT1	0.3283176
Q9BYT3	0.5048577
Q9BYT8	0.46800312
Q9BYU1	0.9941468
Q9BYV6	0.7527035
Q9BYV9	0.6892551
Q9BYW1	0.41701037
Q9BYW2	0.83283573
Q9BYX2	0.28709587
Q9BYZ6	0.5131882
Q9BZ11	0.4095093
Q9BZ23	0.8345253
Q9BZ67	0.90444833
Q9BZ71	0.34229788
Q9BZ72	0.9922576
Q9BZ95	0.47760367
Q9BZB8	0.37193042
Q9BZD2	0.5542078
Q9BZD4	0.31662872
Q9BZD6	0.9200124
Q9BZE0	0.23054972
Q9BZE1	0.47348073
Q9BZE2	0.40883172
Q9BZE4	0.999966
Q9BZE7	0.45756587
Q9BZE9	0.9675749
Q9BZF1	0.99926776
Q9BZF2	0.32800594
Q9BZF3	0.35901114
Q9BZF9	0.34840995
Q9BZG8	0.39987624
Q9BZH6	0.6065806
Q9BZI1	0.36023852
Q9BZI7	0.48551995
Q9BZJ3	0.97450024
Q9BZJ6	0.23765968
Q9BZK7	0.43902662
Q9BZL3	0.52296066
Q9BZL6	0.42540598
Q9BZM4	0.8692466
Q9BZM5	0.9921407
Q9BZM6	0.41814968
Q9BZQ6	0.3132898
Q9BZQ8	0.6173455
Q9BZR6	0.44494057
Q9BZR8	0.39633372
Q9BZR9	0.99919015
Q9BZS1	0.5243238
Q9BZV1	0.39597088
Q9BZV2	0.49632517
Q9BZW7	0.21723388
Q9BZX2	0.540646
Q9BZZ5	0.2898151
Q9C000	0.6750444
Q9C004	0.7756925
Q9C005	0.82096547
Q9C009	0.42078745
Q9C026	0.22964473
Q9C029	0.99833834
Q9C035	0.27078745
Q9C037	0.46502453
Q9C040	0.6697897
Q9C073	0.25252953
Q9C075	0.54461414
Q9C086	0.42777056
Q9C091	0.24952193
Q9C0A1	0.8899936
Q9C0A6	0.5953692
Q9C0B0	0.99762577
Q9C0B1	0.97584116
Q9C0B5	0.34071532
Q9C0B6	0.8245074
Q9C0B7	0.44862455
Q9C0B9	0.48306113
Q9C0C6	0.39711463
Q9C0C7	0.90106213
Q9C0C9	0.983328
Q9C0D0	0.43320045
Q9C0D2	0.38802007
Q9C0D3	0.7429714
Q9C0D4	0.83464193
Q9C0D7	0.9932359
Q9C0E2	0.5942276
Q9C0E4	0.59479755
Q9C0E8	0.3744625
Q9C0F3	0.534905
Q9C0G0	0.2904874
Q9C0H5	0.29269284
Q9C0H6	0.40084785
Q9C0I4	0.28674975
Q9C0I9	0.8212284
Q9C0J1	0.7912607
Q9C0J8	0.79741967
Q9C0J9	0.4353532
Q9C0K0	0.44978368
Q9C0K7	0.54327583
Q9GZL7	0.32472655
Q9GZM3	0.2887085
Q9GZM5	0.9421105
Q9GZN1	0.400177
Q9GZN2	0.43168518
Q9GZN4	0.3642729
Q9GZN6	0.52635884
Q9GZN8	0.6078307
Q9GZP0	0.9989459
Q9GZP1	0.9961056
Q9GZP7	0.9947326
Q9GZP8	0.38064903
Q9GZP9	0.1899032
Q9GZQ3	0.3618904
Q9GZR1	0.39438483
Q9GZR2	0.9999963
Q9GZR7	0.6212971
Q9GZS1	0.9999993
Q9GZS3	0.36707705
Q9GZT3	0.76058596
Q9GZT4	0.57112396
Q9GZT6	0.65136653
Q9GZT8	0.9698673
Q9GZT9	0.70687973
Q9GZU0	0.16477604
Q9GZU1	0.22556332
Q9GZU2	0.5105357
Q9GZU3	0.98470056
Q9GZU7	0.524129
Q9GZU8	0.95594233
Q9GZV1	0.99952364
Q9GZV3	0.5555985
Q9GZV4	0.9825299
Q9GZV5	0.988036
Q9GZV8	0.45074907
Q9GZX5	0.75286114
Q9GZX9	0.65973216
Q9GZY4	0.48333046
Q9GZY8	0.36441496
Q9GZZ0	0.44885173
Q9GZZ9	0.87493587
Q9H000	0.9774105
Q9H008	0.9999902
Q9H009	0.27897334
Q9H013	0.9988331
Q9H015	0.20200662
Q9H019	0.590487
Q9H040	0.46760097
Q9H061	0.68567014
Q9H063	0.928736
Q9H074	0.43310633
Q9H079	0.23682082
Q9H089	0.3942562
Q9H091	0.9622707
Q9H093	0.7231147
Q9H095	0.82418853
Q9H098	0.38785857
Q9H0A0	0.9999261
Q9H0A8	0.4088797
Q9H0A9	0.53117436
Q9H0B6	0.7605544
Q9H0B8	0.63152504
Q9H0C2	0.8678379
Q9H0C3	0.44871268
Q9H0C8	0.55472016
Q9H0D2	0.40169853
Q9H0D6	0.9899734
Q9H0E2	0.41128096
Q9H0E3	0.57888687
Q9H0E7	0.51000184
Q9H0E9	0.4627396
Q9H0F5	0.55963695
Q9H0F6	0.20742002
Q9H0F7	0.69763047
Q9H0G5	0.42523637
Q9H0H3	0.46571574
Q9H0H5	0.97237647
Q9H0I2	0.42614323
Q9H0I3	0.8627151
Q9H0J4	0.75821954
Q9H0J9	0.32864404
Q9H0K1	0.40202937
Q9H0K6	0.9817231
Q9H0L4	0.8473407
Q9H0M0	0.5217209
Q9H0M4	0.9223192
Q9H0M5	0.23404777
Q9H0N0	0.85780865
Q9H0N5	0.46562713
Q9H0Q0	0.13726643
Q9H0Q3	0.36009452
Q9H0R3	0.66048175
Q9H0R4	0.999877
Q9H0R6	0.9999963
Q9H0R8	0.9917931
Q9H0S4	0.99997795
Q9H0U4	0.5056544
Q9H0U9	0.92876875
Q9H0W5	0.3313905
Q9H0W7	0.93888134
Q9H0W8	0.4537693
Q9H0W9	0.80989325
Q9H0X4	0.39013335
Q9H0X6	0.82415193
Q9H0X9	0.95024705
Q9H0Y0	0.5020538
Q9H0Z9	0.5020643
Q9H115	0.14936036
Q9H116	0.3756936
Q9H147	0.9830313
Q9H158	0.99995863
Q9H160	0.44812572
Q9H161	0.40857863
Q9H165	0.97823
Q9H169	0.57840115
Q9H175	0.6352924
Q9H190	0.99995196
Q9H1A3	0.49965382
Q9H1A4	0.62971574
Q9H1A7	0.2887085
Q9H1B5	0.99746263
Q9H1B7	0.750274
Q9H1C3	0.49815136
Q9H1C4	0.4568781
Q9H1D9	0.54546624
Q9H1E3	0.499063
Q9H1E5	0.47085157
Q9H1H1	0.6077492
Q9H1I8	0.9510557
Q9H1J1	0.42796928
Q9H1J5	0.42825106
Q9H1J7	0.9436811
Q9H1K0	0.97100216
Q9H1K1	0.36676908
Q9H1K6	0.44559735
Q9H1P3	0.44466954
Q9H1Q7	0.5945871
Q9H1R2	0.415583
Q9H1R3	0.16790044
Q9H1U4	0.9520717
Q9H1U9	0.14626338
Q9H1V8	0.98699725
Q9H1X3	0.7465834
Q9H1Y0	0.24820444
Q9H1Y3	0.24157436
Q9H1Z4	0.50331956
Q9H201	0.9998275
Q9H204	0.46139967
Q9H211	0.6039112
Q9H213	0.5604114
Q9H221	0.2663603
Q9H222	0.2373344
Q9H223	0.5513181
Q9H237	0.4931201
Q9H246	0.45319834
Q9H254	0.45423326
Q9H270	0.46537966
Q9H299	0.99946076
Q9H2A2	0.9362223
Q9H2A7	0.6546269
Q9H2B2	0.34195307
Q9H2B4	0.13650747
Q9H2C0	0.2484685
Q9H2C2	0.88632256
Q9H2D1	0.34762916
Q9H2E6	0.94107395
Q9H2F3	0.5348854
Q9H2F9	0.6894101
Q9H2G2	0.88921463
Q9H2G9	0.34296203
Q9H2H0	0.56740934
Q9H2H8	0.5308699
Q9H2I8	0.60427654
Q9H2J4	0.3717962
Q9H2J7	0.9962053
Q9H2K0	0.5627896
Q9H2K2	0.23914512
Q9H2K8	0.6576872
Q9H2L5	0.40321556
Q9H2M9	0.49988607
Q9H2P0	0.63855106
Q9H2P9	0.6674802
Q9H2S1	0.47601908
Q9H2S5	0.7680056
Q9H2S9	0.94513977
Q9H2T7	0.9472864
Q9H2U1	0.4108231
Q9H2U2	0.50039536
Q9H2V7	0.9938955
Q9H2W2	0.4980934
Q9H2X6	0.30463707
Q9H2X8	0.33935124
Q9H2Y7	0.6645554
Q9H2Z4	0.59612775
Q9H300	0.4222853
Q9H305	0.80938214
Q9H307	0.9596946
Q9H310	0.3599913
Q9H324	0.52026665
Q9H329	0.33867
Q9H330	0.39811245
Q9H334	0.41189834
Q9H361	0.98062474
Q9H3C7	0.3456883
Q9H3D4	0.81376094
Q9H3E2	0.3019389
Q9H3F6	0.38353357
Q9H3G5	0.5250915
Q9H3H1	0.39153376
Q9H3H3	0.9969318
Q9H3H9	0.41689903
Q9H3J6	0.5271401
Q9H3K2	0.84962296
Q9H3M0	0.9425044
Q9H3M7	0.4458106
Q9H3N1	0.64557683
Q9H3P2	0.9381946
Q9H3P7	0.99980074
Q9H3Q1	0.45693597
Q9H3R0	0.23343967
Q9H3R5	0.99919397
Q9H3S1	0.41223526
Q9H3S3	0.38154697
Q9H3S4	0.89293015
Q9H3S7	0.99693596
Q9H3T2	0.80173075
Q9H3U1	0.5272502
Q9H3U5	0.5602912
Q9H3W5	0.32458073
Q9H3Y6	0.21687238
Q9H3Y8	0.38317335
Q9H3Z4	0.96468925
Q9H3Z7	0.73356974
Q9H410	0.62039447
Q9H422	0.9114579
Q9H425	0.38080814
Q9H426	0.33054164
Q9H461	0.3676473
Q9H467	0.33818138
Q9H477	0.51516527
Q9H479	0.80773956
Q9H488	0.6177896
Q9H490	0.4223043
Q9H4A4	0.8224835
Q9H4A5	0.46868184
Q9H4A6	0.8485092
Q9H4B0	0.3664284
Q9H4B6	0.7579651
Q9H4D0	0.42242685
Q9H4D5	0.28665832
Q9H4E5	0.6802944
Q9H4E7	0.67197794
Q9H4F1	0.57131076
Q9H4F8	0.47488812
Q9H4G0	0.3914408
Q9H4G4	0.5348598
Q9H4I2	0.52646583
Q9H4I3	0.9628784
Q9H4I9	0.3520452
Q9H4L4	0.5754058
Q9H4L5	0.40408733
Q9H4L7	0.63671076
Q9H4M3	0.443031
Q9H4M7	0.38539168
Q9H4M9	0.5513181
Q9H4P4	0.81660974
Q9H4Q4	0.4979708
Q9H4T2	0.3693452
Q9H4W6	0.67584014
Q9H4X1	0.6245339
Q9H4Y5	0.28936738
Q9H4Z2	0.4589905
Q9H4Z3	0.49753883
Q9H501	0.4341815
Q9H553	0.12903193
Q9H568	0.3754757
Q9H579	0.21104115
Q9H582	0.99747366
Q9H583	0.97750217
Q9H5F2	0.55294764
Q9H5H4	0.8357058
Q9H5I1	0.51337725
Q9H5I5	0.4579433
Q9H5J0	0.4725289
Q9H5J8	0.42633697
Q9H5K3	0.48183563
Q9H5L6	0.48813614
Q9H5N1	0.47427145
Q9H5Q4	0.5434028
Q9H5U6	0.86868674
Q9H5V7	0.6101284
Q9H5V9	0.88284504
Q9H5X1	0.6072676
Q9H5Z1	0.9376516
Q9H5Z6	0.25628185
Q9H607	0.6221126
Q9H609	0.5268185
Q9H611	0.84481174
Q9H628	0.53568757
Q9H649	0.6865315
Q9H665	0.37637565
Q9H668	0.9908213
Q9H672	0.8165793
Q9H693	0.28863236
Q9H694	0.48145765
Q9H6A0	0.28538832
Q9H6A9	0.25306916
Q9H6D3	0.5474521
Q9H6D7	0.7179677
Q9H6D8	0.34886825
Q9H6E5	0.44490173
Q9H6F2	0.40752137
Q9H6F5	0.99999714
Q9H6H4	0.18703836
Q9H6I2	0.20272096
Q9H6J7	0.9964122
Q9H6K1	0.7571661
Q9H6K4	0.56386954
Q9H6K5	0.94223756
Q9H6L2	0.9976363
Q9H6L4	0.9136871
Q9H6L5	0.22710194
Q9H6P5	0.41091436
Q9H6Q3	0.38757092
Q9H6Q4	0.23101695
Q9H6R0	0.9611901
Q9H6R3	0.934617
Q9H6R4	0.60830724
Q9H6R7	0.9979826
Q9H6S0	0.78073835
Q9H6S3	0.36282763
Q9H6T0	0.693221
Q9H6T3	0.30165085
Q9H6U6	0.6257118
Q9H6U8	0.48376116
Q9H6V9	0.6654535
Q9H6W3	0.92877555
Q9H6X2	0.98322713
Q9H6X4	0.49189153
Q9H6X5	0.83354944
Q9H6Y2	0.6506284
Q9H6Y7	0.40069932
Q9H6Z4	0.49041882
Q9H6Z9	0.37193584
Q9H706	0.120737575
Q9H707	0.45964795
Q9H714	0.48499212
Q9H773	0.40699384
Q9H777	0.38732958
Q9H788	0.5600484
Q9H790	0.3094068
Q9H799	0.29019266
Q9H7B2	0.9999974
Q9H7B4	0.42000178
Q9H7C4	0.5802629
Q9H7C9	0.61025
Q9H7D0	0.6929263
Q9H7D7	0.48191625
Q9H7E2	0.8643447
Q9H7E9	0.92020005
Q9H7F0	0.99956506
Q9H7F4	0.1136389
Q9H7H0	0.48898214
Q9H7J1	0.3389569
Q9H7L9	0.9998976
Q9H7M9	0.44373947
Q9H7N4	0.4851128
Q9H7P6	0.92613494
Q9H7P9	0.36254594
Q9H7R0	0.49503812
Q9H7R5	0.8179724
Q9H7T0	0.92530185
Q9H7T9	0.5614698
Q9H7U1	0.35547775
Q9H7V2	0.9097452
Q9H7X0	0.5318852
Q9H7X3	0.49589938
Q9H7X7	0.4079302
Q9H7Z3	0.40003458
Q9H7Z6	0.18949224
Q9H7Z7	0.6551681
Q9H814	0.5257778
Q9H816	0.9839325
Q9H819	0.5540588
Q9H825	0.3671031
Q9H832	0.37581873
Q9H840	0.51218504
Q9H845	0.6622026
Q9H867	0.48396304
Q9H869	0.9673958
Q9H871	0.19358002
Q9H875	0.45245013
Q9H892	0.38472265
Q9H898	0.3100138
Q9H8E8	0.9978933
Q9H8G2	0.49128887
Q9H8H0	0.4832246
Q9H8H2	0.9998758
Q9H8H3	0.71068007
Q9H8J5	0.99184716
Q9H8L6	0.99991083
Q9H8M1	0.36533535
Q9H8M2	0.27115604
Q9H8M5	0.8454561
Q9H8M7	0.6521938
Q9H8M9	0.99999595
Q9H8N7	0.51703376
Q9H8P0	0.6269997
Q9H8S9	0.9983798
Q9H8U3	0.57795465
Q9H8V3	0.6344961
Q9H8W3	0.5252317
Q9H8W5	0.37848288
Q9H8X2	0.38855395
Q9H8X9	0.48715985
Q9H8Y1	0.54229474
Q9H8Y5	0.4976641
Q9H8Y8	0.9906895
Q9H910	0.506888
Q9H920	0.9740926
Q9H930	0.51744765
Q9H936	0.90476733
Q9H939	0.350475
Q9H944	0.5648177
Q9H967	0.9999267
Q9H972	0.82365984
Q9H974	0.83618736
Q9H977	0.97656345
Q9H981	0.46612266
Q9H987	0.9991985
Q9H992	0.47650406
Q9H993	0.88516206
Q9H999	0.61419636
Q9H9A5	0.55265355
Q9H9A6	0.9691051
Q9H9A7	0.9998816
Q9H9B1	0.95347553
Q9H9B4	0.9995395
Q9H9D4	0.5698032
Q9H9E1	0.39889073
Q9H9E3	0.9331143
Q9H9G7	0.747019
Q9H9H5	0.4203473
Q9H9J2	0.31720808
Q9H9J4	0.4281165
Q9H9K5	0.5827544
Q9H9L3	0.6739103
Q9H9L4	0.98394334
Q9H9L7	0.76062226
Q9H9P5	0.5294439
Q9H9P8	0.92326635
Q9H9Q2	0.33008435
Q9H9Q4	0.99266595
Q9H9R9	0.94421965
Q9H9S4	0.96726906
Q9H9S5	0.6891683
Q9H9V9	0.53083926
Q9H9Y2	0.99842274
Q9H9Y6	0.55068
Q9H9Z2	0.71230525
Q9HA38	0.5599766
Q9HA47	0.47983924
Q9HA64	0.5017192
Q9HA72	0.5218948
Q9HA77	0.49396184
Q9HA82	0.6819462
Q9HA92	0.44795978
Q9HAB8	0.9999969
Q9HAC8	0.85927606
Q9HAD4	0.42940632
Q9HAE3	0.35269976
Q9HAH1	0.7477226
Q9HAH7	0.32563663
Q9HAI6	0.48714676
Q9HAJ7	0.40410006
Q9HAQ2	0.385421
Q9HAS0	0.5715266
Q9HAT8	0.61249584
Q9HAU0	0.5962423
Q9HAU4	0.9634881
Q9HAU5	0.4655013
Q9HAU8	0.55797935
Q9HAV0	0.5536436
Q9HAV4	0.47302675
Q9HAV5	0.92872363
Q9HAV7	0.69105536
Q9HAW0	0.99984574
Q9HAW4	0.6880809
Q9HAY2	0.19704449
Q9HAY6	0.8470853
Q9HAZ1	0.32601
Q9HAZ2	0.6900713
Q9HB03	0.5084741
Q9HB07	0.86301476
Q9HB09	0.91006696
Q9HB14	0.5316251
Q9HB19	0.8366008
Q9HB20	0.9781466
Q9HB21	0.48550725
Q9HB40	0.7485754
Q9HB55	0.32359788
Q9HB58	0.47019807
Q9HB71	0.5420755
Q9HB75	0.49405912
Q9HB90	0.9437397
Q9HB96	0.48498708
Q9HBD1	0.72553545
Q9HBE1	0.51338047
Q9HBE5	0.17558956
Q9HBF4	0.6380396
Q9HBG4	0.6380554
Q9HBG6	0.2766864
Q9HBH0	0.47697484
Q9HBH1	0.38754132
Q9HBH5	0.2657833
Q9HBI1	0.37556824
Q9HBI5	0.29948074
Q9HBJ8	0.9999964
Q9HBK9	0.53020453
Q9HBL0	0.49816805
Q9HBL7	0.5297487
Q9HBL8	0.41975102
Q9HBM0	0.22570203
Q9HBM1	0.41851878
Q9HBR0	0.9553259
Q9HBT7	0.88223827
Q9HBT8	0.7304387
Q9HBU1	0.5467467
Q9HBU6	0.39611614
Q9HBV1	0.48222092
Q9HBW1	0.9000472
Q9HBX8	0.435922
Q9HBY0	0.43585745
Q9HBY8	0.18465872
Q9HBZ2	0.20238411
Q9HC07	0.9896706
Q9HC16	0.3369824
Q9HC24	0.5606035
Q9HC29	0.51726735
Q9HC35	0.3576469
Q9HC36	0.4082143
Q9HC38	0.5050953
Q9HC44	0.42624944
Q9HC52	0.7437461
Q9HC56	0.30632272
Q9HC62	0.92883164
Q9HC77	0.75552136
Q9HC78	0.81435406
Q9HC84	0.9383503
Q9HC96	0.42980212
Q9HC98	0.45227486
Q9HCB6	0.98196745
Q9HCC0	0.7205958
Q9HCC6	0.76684713
Q9HCC9	0.37036258
Q9HCD5	0.4476377
Q9HCD6	0.53177565
Q9HCE0	0.52322257
Q9HCE1	0.20523927
Q9HCE3	0.7223035
Q9HCE5	0.6164718
Q9HCE6	0.94037324
Q9HCE9	0.83740866
Q9HCG1	0.9976973
Q9HCG7	0.34110877
Q9HCG8	0.4640269
Q9HCH0	0.43050373
Q9HCH3	0.33896205
Q9HCH5	0.6137205
Q9HCI5	0.8980859
Q9HCI6	0.49807507
Q9HCI7	0.15004551
Q9HCJ0	0.55803955
Q9HCJ1	0.36000738
Q9HCJ2	0.21869805
Q9HCJ3	0.38928396
Q9HCJ5	0.5936545
Q9HCJ6	0.3107031
Q9HCK1	0.3912311
Q9HCK4	0.5602946
Q9HCK5	0.6265787
Q9HCK8	0.5415665
Q9HCL0	0.40212741
Q9HCL2	0.3840943
Q9HCL3	0.77829635
Q9HCM1	0.9990575
Q9HCM2	0.3058563
Q9HCM3	0.79301953
Q9HCM4	0.4966518
Q9HCM7	0.9686281
Q9HCM9	0.76867616
Q9HCN3	0.8551105
Q9HCN4	0.9808257
Q9HCN6	0.5293251
Q9HCP0	0.34696996
Q9HCQ5	0.99778086
Q9HCS4	0.2526573
Q9HCS5	0.4283719
Q9HCU0	0.53847706
Q9HCU4	0.35923275
Q9HCU5	0.5366317
Q9HCU8	0.82371396
Q9HCU9	0.46445948
Q9HCX3	0.6457094
Q9HCX4	0.7589053
Q9HCY8	0.9850643
Q9HCZ1	0.5065542
Q9HD15	0.4667882
Q9HD20	0.9253293
Q9HD26	0.9999343
Q9HD34	0.9813658
Q9HD40	0.8198517
Q9HD43	0.62054706
Q9HD45	0.9246067
Q9HD47	0.28948027
Q9HD67	0.9999975
Q9HDC5	0.98496544
Q9HDC9	0.3234743
Q9HDD0	0.6349469
Q9NNW5	0.45818397
Q9NNX1	0.55830234
Q9NP50	0.34756684
Q9NP56	0.35976923
Q9NP58	0.52724725
Q9NP59	0.1903876
Q9NP61	0.62204874
Q9NP62	0.7734469
Q9NP64	0.9886486
Q9NP66	0.37368846
Q9NP71	0.47571555
Q9NP74	0.71495944
Q9NP77	0.49575704
Q9NP78	0.99487597
Q9NP79	0.97019345
Q9NP80	0.37977788
Q9NP84	0.39620903
Q9NP87	0.5248747
Q9NPA0	0.25376248
Q9NPA1	0.9640736
Q9NPA8	0.4663934
Q9NPB0	0.9889206
Q9NPB6	0.39723098
Q9NPB8	0.505147
Q9NPB9	0.98929965
Q9NPC1	0.16035365
Q9NPC4	0.6150795
Q9NPC6	0.1934792
Q9NPC7	0.5937119
Q9NPC8	0.3055094
Q9NPD3	0.35034683
Q9NPD5	0.73889655
Q9NPD8	0.9999949
Q9NPE3	0.99957174
Q9NPF0	0.42028993
Q9NPF2	0.39201307
Q9NPF4	0.8985104
Q9NPF5	0.37203583
Q9NPF7	0.39090478
Q9NPG3	0.6379751
Q9NPG8	0.99658716
Q9NPH2	0.38933593
Q9NPH3	0.3946844
Q9NPH5	0.551828
Q9NPI0	0.15095772
Q9NPI1	0.4995967
Q9NPI5	0.41449502
Q9NPI6	0.99816424
Q9NPI7	0.44641703
Q9NPI9	0.9621241
Q9NPJ1	0.8534634
Q9NPJ3	0.9364314
Q9NPJ4	0.5558251
Q9NPJ6	0.96834487
Q9NPJ8	0.48573154
Q9NPL8	0.99293137
Q9NPQ8	0.18443222
Q9NPR9	0.99888295
Q9NPY3	0.9981596
Q9NQ03	0.29018626
Q9NQ25	0.94030315
Q9NQ29	0.99679166
Q9NQ31	0.31828523
Q9NQ35	0.1906039
Q9NQ38	0.6082162
Q9NQ48	0.3174603
Q9NQ50	0.79171073
Q9NQ66	0.2608329
Q9NQ69	0.6479354
Q9NQ84	0.5562847
Q9NQ86	0.5740563
Q9NQ87	0.8121709
Q9NQ88	0.55940807
Q9NQ89	0.9999982
Q9NQ90	0.35184965
Q9NQ92	0.34941846
Q9NQ94	0.3068096
Q9NQB0	0.57180154
Q9NQC1	0.41874132
Q9NQC3	0.44944322
Q9NQC7	0.83678466
Q9NQC8	0.43065438
Q9NQE9	0.60422647
Q9NQG1	0.8281063
Q9NQG5	0.43503675
Q9NQG7	0.584429
Q9NQL2	0.77853745
Q9NQQ7	0.5479418
Q9NQR1	0.56230205
Q9NQR4	0.4287213
Q9NQS1	0.61272097
Q9NQS3	0.83005756
Q9NQS7	0.9911442
Q9NQT4	0.9999995
Q9NQT5	0.5459127
Q9NQU5	0.81014645
Q9NQV6	0.96773624
Q9NQV8	0.9880173
Q9NQW1	0.83501756
Q9NQW5	0.9789933
Q9NQW6	0.73847395
Q9NQW7	0.41848236
Q9NQX0	0.6423785
Q9NQX1	0.999913
Q9NQX3	0.9963804
Q9NQX4	0.5477028
