UniprotEntry	task	split	label	source_sheet	Gene name	Organism	Organism ID	length	Hydropathy	FCR	IDR	LCR	PScore	PLAAC	catGRANULE	DeepCoil
Q86B87	PdPS	train	0	NoPS	mod(mdg4)	Drosophila melanogaster	7227	610	0.418779599271402	0.245901639344262	0.0967213114754098	0.221311475409836	3.21	0.112	0.314229	0
Q9Y0I1	PdPS	train	0	NoPS	MRG15	Drosophila melanogaster	7227	424	0.416981132075471	0.25943396226415	0.0	0.226415094339622	2.02	-0.037	0.237501	0
O62621	PdPS	train	0	NoPS	beta'COP	Drosophila melanogaster	7227	914	0.468234865061998	0.23851203501094	0.012035010940919	0.0776805251641137	0.54	-0.301	0.717617	0
Q9VTP4	PdPS	train	0	NoPS	RpL10Ab	Drosophila melanogaster	7227	217	0.458986175115207	0.271889400921659	0.0	0.0783410138248847	-0.46	-0.37	0.580611	0
P21187	PdPS	train	0	NoPS	pAbp	Drosophila melanogaster	7227	634	0.44621451104101	0.235015772870662	0.0	0.12776025236593	1.53	0.237	1.12422	0
A1ZAX1	PdPS	train	0	NoPS	eIF3c	Drosophila melanogaster	7227	910	0.412796092796091	0.326373626373626	0.103296703296703	0.164835164835164	1.48	0.456	0.72469	0
Q9VHB6	PdPS	train	0	NoPS	CG9393	Drosophila melanogaster	7227	327	0.470438328236492	0.220183486238532	0.0	0.0825688073394495	1.13	-0.183	0.479789	0
O97143	PdPS	train	0	NoPS	SAK	Drosophila melanogaster	7227	769	0.46049703800029	0.201560468140442	0.0	0.0	0.8	-0.073	0.74524	0
Q9VKQ9	PdPS	train	0	NoPS	Dpy-30L1	Drosophila melanogaster	7227	134	0.428524046434494	0.141791044776119	0.985074626865671	0.350746268656716		0.164	-0.752232	0
Q9VM21	PdPS	train	0	NoPS	gudu	Drosophila melanogaster	7227	669	0.4990367048663	0.243647234678624	0.0687593423019432	0.0553064275037369	0.25	-0.367	-0.171653	0
P07548	PdPS	train	0	NoPS	Dfd	Drosophila melanogaster	7227	586	0.393136139552523	0.160409556313993	0.0	0.331058020477815	5.73	0.683	2.01441	0
Q9VXK0	PdPS	train	0	NoPS	Nipsnap	Drosophila melanogaster	7227	273	0.432437932437932	0.238095238095238	0.0	0.0	0.07	-0.19	-0.156347	0
P10105	PdPS	train	0	NoPS	lab	Drosophila melanogaster	7227	635	0.407891513560804	0.089763779527559	0.0818897637795275	0.481889763779527	3.53	0.569	0.93318	0
Q24008	PdPS	train	0	NoPS	inaD	Drosophila melanogaster	7227	674	0.437520606660072	0.29080118694362	0.0	0.111275964391691	2.23	0.378	1.52126	0
Q9VRJ2	PdPS	train	0	NoPS	Fitm2	Drosophila melanogaster	7227	423	0.485106382978723	0.182033096926713	0.137115839243498	0.0969267139479905	1.55	-0.049	0.172437	0
Q9W0C7	PdPS	train	0	NoPS	CG13926	Drosophila melanogaster	7227	197	0.496503102086858	0.137055837563451	0.0	0.0	0.14	-0.093	-0.366339	0
Q9Y091	PdPS	train	0	NoPS	fl(2)d	Drosophila melanogaster	7227	536	0.411152570480928	0.235074626865671	0.0634328358208955	0.337686567164179	4.23	0.381	0.290363	0
Q9VPB1	PdPS	train	0	NoPS	CG3634	Drosophila melanogaster	7227	537	0.478915787295676	0.202979515828677	0.0	0.1024208566108	3.97	0.172	-0.0678575	0
Q9U616	PdPS	train	0	NoPS	ppl	Drosophila melanogaster	7227	165	0.479797979797979	0.242424242424242	0.0	0.0	-1.92	-0.386	-0.329486	0
Q9VQS7	PdPS	train	0	NoPS	sob	Drosophila melanogaster	7227	578	0.480296039984622	0.157439446366782	0.0951557093425605	0.403114186851211	2.17	-0.038	0.058775	0
P13677	PdPS	train	0	NoPS	inaC	Drosophila melanogaster	7227	700	0.456634920634918	0.268571428571428	0.0	0.0514285714285714	1.22	-0.238	0.845083	0
P41092	PdPS	train	0	NoPS	RpL27A	Drosophila melanogaster	7227	149	0.411782252050707	0.308724832214765	0.0	0.114093959731543	1.57	-0.18	1.93211	0
P48612	PdPS	train	0	NoPS	pelo	Drosophila melanogaster	7227	395	0.471758087201125	0.265822784810126	0.0632911392405063	0.10126582278481	0.44	-0.371	0.0446122	0
Q9VAI0	PdPS	train	0	NoPS	Gnpnat	Drosophila melanogaster	7227	219	0.475900558092338	0.232876712328767	0.0	0.0	0.64	-0.286	0.208212	0
Q24567	PdPS	train	0	NoPS	NetA	Drosophila melanogaster	7227	726	0.429185797367615	0.231404958677685	0.0	0.0385674931129476	3.18	-0.044	0.772079	0
P29775	PdPS	train	0	NoPS	Ets98B	Drosophila melanogaster	7227	518	0.426426426426424	0.202702702702702	0.0	0.175675675675675	1.67	0.143	0.030776	0
Q27607	PdPS	train	0	NoPS	tam	Drosophila melanogaster	7227	1145	0.445599223677826	0.247161572052401	0.0	0.045414847161572	0.81	-0.252	0.577197	0
Q03720	PdPS	train	0	NoPS	slo	Drosophila melanogaster	7227	1200	0.490731481481478	0.210833333333333	0.0266666666666666	0.0825	1.49	0.065	0.753555	0
Q7K0Y1	PdPS	train	0	NoPS	CG5033	Drosophila melanogaster	7227	784	0.411394557823129	0.330357142857142	0.181122448979591	0.0752551020408163	0.69	-0.3	0.666928	0
A1Z9P3	PdPS	train	0	NoPS	Shrm	Drosophila melanogaster	7227	1576	0.410025380710661	0.196065989847715	0.0958121827411167	0.264593908629441	4.1	0.257	0.645921	0
Q9VQE5	PdPS	train	0	NoPS	Prosbeta4R2	Drosophila melanogaster	7227	210	0.471798941798941	0.209523809523809	0.0	0.0	-0.5	-0.192	0.211218	0
P18171	PdPS	train	0	NoPS	44531	Drosophila melanogaster	7227	1590	0.392054507337524	0.232704402515723	0.159748427672955	0.342138364779874	4.01	0.421	0.603857	0
P15330	PdPS	train	0	NoPS	dl	Drosophila melanogaster	7227	999	0.42439105772439	0.253253253253253	0.034034034034034	0.151151151151151	1.18	0.095	0.487842	0
Q9W3M9	PdPS	train	0	NoPS	hdm	Drosophila melanogaster	7227	486	0.495267489711935	0.207818930041152	0.0	0.0308641975308641	-0.1	-0.244	-0.279418	0
P23792	PdPS	train	0	NoPS	disco	Drosophila melanogaster	7227	568	0.396811424100155	0.200704225352112	0.0	0.496478873239436	2.97	0.246	0.408321	0
Q9VEX6	PdPS	train	0	NoPS	bor	Drosophila melanogaster	7227	604	0.422406181015452	0.311258278145695	0.114238410596026	0.0778145695364238	1.46	-0.27	0.656032	0
Q24372	PdPS	train	0	NoPS	Lac	Drosophila melanogaster	7227	359	0.479510987310429	0.208913649025069	0.0	0.0	-0.23	-0.314	-0.343715	0
Q7KRY7	PdPS	train	0	NoPS	scrib	Drosophila melanogaster	7227	1851	0.44461852452128	0.227444624527282	0.0961642355483522	0.158833063209076	2.3	0.132	1.1195	0
P82986	PdPS	train	0	NoPS	Or82a	Drosophila melanogaster	7227	385	0.536825396825396	0.171428571428571	0.0	0.0649350649350649	-0.41	-0.341	-0.67325	0
A1ZAV1	PdPS	train	0	NoPS	Cc2d2a	Drosophila melanogaster	7227	1336	0.446432135728536	0.245508982035928	0.030688622754491	0.0815868263473054	1.24	-0.137	0.405871	0
Q9VQ36	PdPS	train	0	NoPS	frtz	Drosophila melanogaster	7227	951	0.464668769716081	0.212407991587802	0.0483701366982124	0.028391167192429	1.21	0.019	0.228206	0
Q9W3U1	PdPS	train	0	NoPS	Setd3	Drosophila melanogaster	7227	537	0.44982412580178	0.256983240223463	0.0949720670391061	0.0614525139664804	-0.04	-0.15	0.169611	0
Q9VZU2	PdPS	train	0	NoPS	rasp	Drosophila melanogaster	7227	500	0.537444444444444	0.156	0.0	0.026	0.26	-0.173	-0.0979474	0
Q94516	PdPS	train	0	NoPS	ATPsynB	Drosophila melanogaster	7227	243	0.472702331961591	0.271604938271604	0.0	0.0617283950617283	-0.2	-0.343	-0.311191	0
O46040	PdPS	train	0	NoPS	SmydA-8	Drosophila melanogaster	7227	462	0.463804713804714	0.22077922077922	0.0	0.0216450216450216	0.05	-0.304	-0.246568	0
Q7JWW5	PdPS	train	0	NoPS	CG8078	Drosophila melanogaster	7227	343	0.460123096857788	0.276967930029154	0.0	0.0	-0.09	-0.402	0.625681	0
P36179	PdPS	train	0	NoPS	Pp2A-29B	Drosophila melanogaster	7227	591	0.518349313780786	0.225042301184433	0.0	0.038917089678511	-0.62	-0.383	-0.61717	0
P15007	PdPS	train	0	NoPS	Eno	Drosophila melanogaster	7227	500	0.4742	0.234	0.0	0.038	-0.69	-0.283	0.981026	0
Q9VK45	PdPS	train	0	NoPS	Tor	Drosophila melanogaster	7227	2470	0.474678362573098	0.233198380566801	0.0	0.0222672064777327	1.37	-0.098	0.599708	0
Q9VN12	PdPS	train	0	NoPS	CG1090	Drosophila melanogaster	7227	633	0.517237142355628	0.156398104265402	0.0	0.0442338072669826	2.75	-0.059	0.151103	0
Q24106	PdPS	train	0	NoPS	hid	Drosophila melanogaster	7227	410	0.405040650406506	0.136585365853658	0.248780487804878	0.363414634146341	4.81	0.255	0.367956	0
Q9GQF1	PdPS	train	0	NoPS	syd	Drosophila melanogaster	7227	1227	0.436267318663409	0.243683781581092	0.0	0.0709046454767726	4.0	-0.054	0.925665	0
Q59DY5	PdPS	train	0	NoPS	lectin-37Db	Drosophila melanogaster	7227	150	0.489407407407407	0.166666666666666	0.0	0.126666666666666	0.14	-0.397	-0.631055	0
Q9VGI8	PdPS	train	0	NoPS	Blm	Drosophila melanogaster	7227	1487	0.423955764776208	0.268997982515131	0.209145931405514	0.0706119704102219	1.45	-0.137	1.1408	0
P41596	PdPS	train	0	NoPS	Dop1R1	Drosophila melanogaster	7227	511	0.540574037834311	0.146771037181996	0.0	0.107632093933463	0.45	-0.112	-0.345773	0
Q9VEU1	PdPS	train	0	NoPS	Cad89D	Drosophila melanogaster	7227	2240	0.455109126984125	0.23125	0.0	0.078125	1.06	0.056	1.26142	0
O97422	PdPS	train	0	NoPS	GlcAT-I	Drosophila melanogaster	7227	306	0.472694262890342	0.245098039215686	0.0	0.0947712418300653	-0.4	-0.329	-0.310145	0
P29503	PdPS	train	0	NoPS	neur	Drosophila melanogaster	7227	754	0.467226643088712	0.152519893899204	0.0	0.140583554376657	1.14	0.201	0.457605	0
Q9VDD7	PdPS	train	0	NoPS	meigo	Drosophila melanogaster	7227	338	0.559270216962524	0.153846153846153	0.0473372781065088	0.0680473372781065	-1.07	-0.304	-0.5376	0
Q9VIH7	PdPS	train	0	NoPS	sky	Drosophila melanogaster	7227	587	0.473272761688433	0.20954003407155	0.0	0.0	0.89	-0.28	0.245685	0
Q8IRW8	PdPS	train	0	NoPS	trr	Drosophila melanogaster	7227	2431	0.45071529777412	0.177704648292883	0.032496914849856	0.187988482106129	2.66	0.379	1.28295	0
Q9VPF0	PdPS	train	0	NoPS	atk	Drosophila melanogaster	7227	1535	0.457205935577274	0.216938110749185	0.0	0.0664495114006514	2.37	-0.064	0.939077	0
Q8T390	PdPS	train	0	NoPS	EndoA	Drosophila melanogaster	7227	369	0.426136705811502	0.2710027100271	0.0	0.086720867208672	0.7	-0.125	0.674671	0
Q9V3H2	PdPS	train	0	NoPS	Rpn11	Drosophila melanogaster	7227	308	0.476406926406925	0.224025974025974	0.0	0.0	-1.26	-0.221	0.141367	0
P10552	PdPS	train	0	NoPS	FMRFa	Drosophila melanogaster	7227	347	0.388248479026577	0.314121037463976	0.184438040345821	0.0	2.63	-0.212	1.21983	0
Q9V3J1	PdPS	train	0	NoPS	VhaSFD	Drosophila melanogaster	7227	468	0.480959164292497	0.237179487179487	0.0192307692307692	0.0	-1.26	-0.238	-0.212916	0
Q8IQV9	PdPS	train	0	NoPS	Nup205	Drosophila melanogaster	7227	2090	0.486491228070179	0.204784688995215	0.0	0.0334928229665071	2.57	-0.069	0.588044	0
P18102	PdPS	train	0	NoPS	tll	Drosophila melanogaster	7227	452	0.468043264503441	0.192477876106194	0.0	0.0951327433628318	0.89	-0.059	-0.273913	0
Q9NBX4	PdPS	train	0	NoPS	X-element\ORF2	Drosophila melanogaster	7227	908	0.473348017621144	0.226872246696035	0.0	0.0616740088105726	0.52	-0.238	0.201808	0
Q24533	PdPS	train	0	NoPS	D	Drosophila melanogaster	7227	382	0.434293193717278	0.120418848167539	0.0	0.324607329842931	2.89	0.209	1.42868	0
Q9W1K0	PdPS	train	0	NoPS	CG5532	Drosophila melanogaster	7227	112	0.550892857142856	0.0892857142857142	0.0	0.258928571428571		-0.199	0.0444651	0
Q9VR91	PdPS	train	0	NoPS	HERC2	Drosophila melanogaster	7227	4912	0.481996471226905	0.192182410423452	0.013843648208469	0.119910423452768	2.44	0.19	1.42824	0
Q7K0L4	PdPS	train	0	NoPS	CG7611	Drosophila melanogaster	7227	630	0.457601410934745	0.217460317460317	0.114285714285714	0.0666666666666666	4.0	-0.089	0.754421	0
Q7K4Y6	PdPS	train	0	NoPS	DAT	Drosophila melanogaster	7227	631	0.548723366789927	0.1283676703645	0.0	0.0174326465927099	0.81	-0.053	0.278993	0
Q24492	PdPS	train	0	NoPS	RpA-70	Drosophila melanogaster	7227	603	0.458798599594619	0.232172470978441	0.0	0.044776119402985	0.56	-0.059	1.0956	0
O61267	PdPS	train	0	NoPS	lok	Drosophila melanogaster	7227	476	0.454971988795517	0.256302521008403	0.0210084033613445	0.0168067226890756	0.14	-0.276	0.556288	0
O17444	PdPS	train	0	NoPS	VAChT	Drosophila melanogaster	7227	578	0.516935793925413	0.147058823529411	0.0951557093425605	0.174740484429065	0.51	0.692	0.241406	0
Q9VSB9	PdPS	train	0	NoPS	CG8111	Drosophila melanogaster	7227	376	0.50588061465721	0.194148936170212	0.0	0.0425531914893617	-0.53	-0.298	0.172388	0
Q9I7K5	PdPS	train	0	NoPS	eca	Drosophila melanogaster	7227	216	0.471604938271604	0.231481481481481	0.0	0.0	0.0	-0.307	-0.676697	0
Q9VPD5	PdPS	train	0	NoPS	mTerf3	Drosophila melanogaster	7227	354	0.43976773383553	0.282485875706214	0.0	0.0423728813559322	-0.64	-0.317	0.28641	0
Q9VE50	PdPS	train	0	NoPS	Gos28	Drosophila melanogaster	7227	232	0.472030651340996	0.224137931034482	0.0	0.0603448275862069	-0.17	-0.266	0.710299	0
Q9VHA0	PdPS	train	0	NoPS	Scm	Drosophila melanogaster	7227	877	0.444799189154948	0.184720638540478	0.057012542759407	0.223489167616875	2.65	0.138	0.576413	0
P21519	PdPS	train	0	NoPS	mam	Drosophila melanogaster	7227	1594	0.382036804684233	0.0834378920953576	0.129861982434127	0.66185696361355	9.19	0.899	3.47184	0
Q00725	PdPS	train	0	NoPS	Sgs4	Drosophila melanogaster	7227	297	0.360531238309015	0.306397306397306	0.696969696969697	0.781144781144781	4.58	-0.445	-0.927054	0
Q08012	PdPS	train	0	NoPS	drk	Drosophila melanogaster	7227	211	0.436914165350184	0.28909952606635	0.0	0.0	-1.06	-0.499	0.2244	0
Q9VFS2	PdPS	train	0	NoPS	ninaB	Drosophila melanogaster	7227	620	0.471702508960572	0.201612903225806	0.0	0.0	1.29	-0.223	0.419397	0
Q9VJ07	PdPS	train	0	NoPS	Phlpp	Drosophila melanogaster	7227	954	0.455532261821573	0.220125786163522	0.0020964360587002	0.0796645702306079	1.97	-0.03	0.399075	0
Q24535	PdPS	train	0	NoPS	bs	Drosophila melanogaster	7227	449	0.411210096510766	0.187082405345211	0.354120267260579	0.182628062360801	4.37	0.632	1.01275	0
Q07327	PdPS	train	0	NoPS	Rop	Drosophila melanogaster	7227	597	0.457975060487623	0.26465661641541	0.0	0.0150753768844221	-0.55	-0.265	0.143834	0
Q9VEG9	PdPS	train	0	NoPS	nrm	Drosophila melanogaster	7227	253	0.551602986385595	0.142292490118577	0.0	0.067193675889328	-1.2	-0.362	-0.910686	0
Q8MSX2	PdPS	train	0	NoPS	MED6	Drosophila melanogaster	7227	249	0.422757697456493	0.228915662650602	0.188755020080321	0.128514056224899	-0.75	-0.188	-0.13578	0
Q9W4I5	PdPS	train	0	NoPS	CG3062	Drosophila melanogaster	7227	252	0.377072310405643	0.349206349206349	0.214285714285714	0.134920634920634	0.33	-0.194	0.539528	0
Q05652	PdPS	train	0	NoPS	pll	Drosophila melanogaster	7227	501	0.453515191838544	0.219560878243512	0.0	0.06187624750499	-0.02	-0.207	0.574976	0
P56175	PdPS	train	0	NoPS	Rtc1	Drosophila melanogaster	7227	384	0.493431712962964	0.221354166666666	0.0	0.0338541666666666	0.58	-0.259	0.592553	0
Q9V3U0	PdPS	train	0	NoPS	hll	Drosophila melanogaster	7227	681	0.490504160548214	0.237885462555066	0.0	0.0440528634361233	0.62	-0.369	0.370358	0
Q9XYF4	PdPS	train	0	NoPS	Dronc	Drosophila melanogaster	7227	450	0.438814814814815	0.248888888888888	0.0	0.0	0.83	-0.229	0.660574	0
Q9VCX1	PdPS	train	0	NoPS	loco	Drosophila melanogaster	7227	1541	0.448366861345446	0.214795587280986	0.0830629461388708	0.163530175210902	2.08	0.057	0.665393	0
Q94913	PdPS	train	0	NoPS	Reg-5	Drosophila melanogaster	7227	288	0.464429012345678	0.163194444444444	0.0	0.0555555555555555	0.65	-0.093	-0.516266	0
P35820	PdPS	train	0	NoPS	Psc	Drosophila melanogaster	7227	1601	0.428079672426957	0.193004372267332	0.419113054341036	0.293566520924422	4.16	0.311	0.852352	0
O18391	PdPS	train	0	NoPS	kraken	Drosophila melanogaster	7227	331	0.47848271231957	0.217522658610271	0.0241691842900302	0.0332326283987915	-0.36	-0.328	0.00351212	0
P30974	PdPS	train	0	NoPS	TkR86C	Drosophila melanogaster	7227	504	0.507782186948852	0.17063492063492	0.0	0.0	0.13	-0.09	-0.561728	0
Q9W367	PdPS	train	0	NoPS	Gr8a	Drosophila melanogaster	7227	385	0.542049062049062	0.14025974025974	0.0	0.0467532467532467	-0.8	-0.283	-0.675047	0
A1Z8E9	PdPS	train	0	NoPS	BBS4	Drosophila melanogaster	7227	486	0.461842706904436	0.242798353909465	0.0	0.0	-0.24	-0.222	0.112617	0
Q8T088	PdPS	train	0	NoPS	CG14722	Drosophila melanogaster	7227	498	0.427063810798749	0.295180722891566	0.2429718875502	0.138554216867469	2.96	-0.275	0.863705	0
Q9VU02	PdPS	train	0	NoPS	SmD1	Drosophila melanogaster	7227	124	0.421863799283154	0.298387096774193	0.548387096774193	0.346774193548387		-0.379	1.32847	0
Q8SXX4	PdPS	train	0	NoPS	CG42673	Drosophila melanogaster	7227	698	0.411302133078635	0.181948424068767	0.0	0.242120343839541	3.76	0.576	0.690827	0
Q9V3H8	PdPS	train	0	NoPS	Nxt1	Drosophila melanogaster	7227	133	0.447953216374268	0.218045112781954	0.0	0.0		-0.081	-0.618444	0
P58956	PdPS	train	0	NoPS	Gr39a	Drosophila melanogaster	7227	372	0.554988052568697	0.134408602150537	0.0	0.0510752688172043	-0.1	-0.269	-0.701559	0
Q9VMY9	PdPS	train	0	NoPS	DhpD	Drosophila melanogaster	7227	448	0.500173611111113	0.198660714285714	0.0	0.0558035714285714	-0.35	-0.237	0.612498	0
P49415	PdPS	train	0	NoPS	Sdc	Drosophila melanogaster	7227	399	0.420245057087162	0.245614035087719	0.528822055137844	0.308270676691729	4.23	-0.015	1.02926	0
E1JI63	PdPS	train	0	NoPS	Snmp2	Drosophila melanogaster	7227	556	0.484772182254197	0.205035971223021	0.0	0.0539568345323741	0.68	-0.115	0.883634	0
Q9U3V8	PdPS	train	0	NoPS	xmas-1	Drosophila melanogaster	7227	736	0.396603260869563	0.290760869565217	0.0733695652173913	0.0733695652173913	0.32	-0.133	0.391398	0
Q9VQH2	PdPS	train	0	NoPS	Duox	Drosophila melanogaster	7227	1537	0.468726957276078	0.240078074170461	0.000650618087182823	0.0136629798308392	1.95	-0.228	0.840345	0
P83104	PdPS	train	0	NoPS	Takl1	Drosophila melanogaster	7227	393	0.43197625106022	0.318066157760814	0.122137404580152	0.0	-0.17	-0.314	0.352176	0
Q9VU41	PdPS	train	0	NoPS	Zmynd10	Drosophila melanogaster	7227	451	0.48139935944814	0.254988913525498	0.0	0.0709534368070953	-0.18	-0.448	-0.43748	0
Q01604	PdPS	train	0	NoPS	Pgk	Drosophila melanogaster	7227	415	0.505435073627845	0.231325301204819	0.0	0.0457831325301204	-0.45	-0.327	1.18341	0
Q9W3K5	PdPS	train	0	NoPS	Gclc	Drosophila melanogaster	7227	717	0.434247636758098	0.253835425383542	0.0	0.0990237099023709	3.14	0.241	0.810647	0
Q9VKB4	PdPS	train	0	NoPS	CG6712	Drosophila melanogaster	7227	394	0.374901297236322	0.393401015228426	0.248730964467005	0.172588832487309	1.1	-0.456	0.875173	0
P52654	PdPS	train	0	NoPS	TfIIA-L	Drosophila melanogaster	7227	366	0.44283545840923	0.234972677595628	0.0355191256830601	0.297814207650273	-0.54	0.033	0.217392	0
Q9V938	PdPS	train	0	NoPS	Obp57e	Drosophila melanogaster	7227	136	0.517156862745097	0.220588235294117	0.0	0.147058823529411		-0.486	-1.37755	0
Q9VVV9	PdPS	train	0	NoPS	nkd	Drosophila melanogaster	7227	928	0.388338122605363	0.195043103448275	0.0	0.237068965517241	1.94	0.221	1.04665	0
Q9VD44	PdPS	train	0	NoPS	Gld2	Drosophila melanogaster	7227	1364	0.447955360052138	0.175219941348973	0.00439882697947214	0.166422287390029	3.55	0.156	0.925894	0
Q94511	PdPS	train	0	NoPS	ND-75	Drosophila melanogaster	7227	731	0.488083295333638	0.233926128590971	0.0	0.0341997264021887	0.39	-0.272	0.704353	0
Q9VWF4	PdPS	train	0	NoPS	MKP-4	Drosophila melanogaster	7227	387	0.454981337927073	0.229974160206718	0.0594315245478036	0.0516795865633074	0.43	-0.26	-0.119429	0
Q8MS27	PdPS	train	0	NoPS	mRpL35	Drosophila melanogaster	7227	178	0.444319600499375	0.219101123595505	0.0	0.0	-0.77	-0.2	-0.823291	0
Q9V5Z7	PdPS	train	0	NoPS	Drip	Drosophila melanogaster	7227	245	0.585124716553287	0.13469387755102	0.0	0.114285714285714	-0.36	-0.345	0.382626	0
Q00449	PdPS	train	0	NoPS	Mdr49	Drosophila melanogaster	7227	1302	0.501595835466801	0.221198156682027	0.0	0.0560675883256528	1.28	-0.232	0.931563	0
Q9VAH9	PdPS	train	0	NoPS	IntS11	Drosophila melanogaster	7227	597	0.479564489112228	0.239530988274706	0.0	0.0184254606365159	0.67	-0.265	0.426682	0
Q9VWB0	PdPS	train	0	NoPS	Pex23	Drosophila melanogaster	7227	1350	0.46009053497942	0.211111111111111	0.0	0.0466666666666666	2.93	-0.23	1.0849	0
P18431	PdPS	train	0	NoPS	sgg	Drosophila melanogaster	7227	514	0.484154777345437	0.167315175097276	0.0933852140077821	0.233463035019455	4.62	0.224	1.29875	0
Q9VSK8	PdPS	train	0	NoPS	ZC3H3	Drosophila melanogaster	7227	597	0.453080215894286	0.237855946398659	0.0988274706867671	0.0871021775544388	0.27	0.154	0.00171522	0
O96539	PdPS	train	0	NoPS	Ate1	Drosophila melanogaster	7227	484	0.431634527089073	0.270661157024793	0.0	0.0454545454545454	1.93	-0.226	0.403535	0
O61305	PdPS	train	0	NoPS	Dbp80	Drosophila melanogaster	7227	460	0.485458937198069	0.252173913043478	0.0630434782608695	0.0	-0.71	-0.184	0.284253	0
Q9W2N0	PdPS	train	0	NoPS	cpa	Drosophila melanogaster	7227	286	0.425446775446776	0.262237762237762	0.0	0.0	-0.86	-0.205	0.259048	0
P14484	PdPS	train	0	NoPS	Pcp	Drosophila melanogaster	7227	184	0.441666666666666	0.184782608695652	0.0	0.0	-0.62	-0.128	-0.0558019	0
Q9VM65	PdPS	train	0	NoPS	Fgop2	Drosophila melanogaster	7227	315	0.422081128747795	0.25079365079365	0.19047619047619	0.142857142857142	0.58	-0.04	-0.133346	0
P91621	PdPS	train	0	NoPS	sif	Drosophila melanogaster	7227	2072	0.425841913341914	0.224420849420849	0.0222007722007722	0.153957528957528	3.87	0.38	1.2848	0
P07185	PdPS	train	0	NoPS	Cp15	Drosophila melanogaster	7227	115	0.467439613526569	0.130434782608695	0.530434782608695	0.208695652173913		0.065	1.83769	0
P13706	PdPS	train	0	NoPS	Gpdh1	Drosophila melanogaster	7227	363	0.504866850321395	0.231404958677685	0.0	0.0661157024793388	-0.25	-0.459	0.569732	0
P10090	PdPS	train	0	NoPS	w	Drosophila melanogaster	7227	687	0.514992721979623	0.167394468704512	0.0218340611353711	0.101892285298398	1.2	-0.027	0.339549	0
Q95T64	PdPS	train	0	NoPS	PGRP-LA	Drosophila melanogaster	7227	368	0.455615942028986	0.163043478260869	0.0	0.138586956521739	1.1	0.121	0.663988	0
Q9VLQ1	PdPS	train	0	NoPS	wol	Drosophila melanogaster	7227	326	0.497784594410361	0.239263803680981	0.0	0.0889570552147239	-1.28	-0.432	-0.422664	0
Q9I7M2	PdPS	train	0	NoPS	CG10628	Drosophila melanogaster	7227	383	0.480243690165361	0.245430809399477	0.0	0.06266318537859	-0.22	-0.346	1.09518	0
Q9VTU4	PdPS	train	0	NoPS	eIF3l	Drosophila melanogaster	7227	539	0.465223665223665	0.23191094619666	0.0	0.0241187384044526	0.54	-0.139	0.0670081	0
Q8MT36	PdPS	train	0	NoPS	Mes-4	Drosophila melanogaster	7227	1427	0.433021879623138	0.263489838822705	0.0854940434477925	0.0686755430974071	2.55	-0.035	0.865502	0
Q9VHG4	PdPS	train	0	NoPS	ATP6AP2	Drosophila melanogaster	7227	320	0.512569444444444	0.184375	0.0	0.08125	0.62	-0.242	0.117093	0
Q9W3D3	PdPS	train	0	NoPS	Crag	Drosophila melanogaster	7227	1671	0.454451758760559	0.223818073010173	0.0	0.0801915020945541	2.15	-0.122	0.788366	0
Q9VPU8	PdPS	train	0	NoPS	dbe	Drosophila melanogaster	7227	345	0.404959742351047	0.339130434782608	0.214492753623188	0.121739130434782	-0.52	-0.348	0.375291	0
Q7JWD3	PdPS	train	0	NoPS	CG1598	Drosophila melanogaster	7227	336	0.485681216931217	0.238095238095238	0.0595238095238095	0.0684523809523809	-0.77	-0.428	0.043583	0
P24014	PdPS	train	0	NoPS	sli	Drosophila melanogaster	7227	1504	0.453605200945631	0.226063829787234	0.0	0.0824468085106382	3.49	-0.159	0.915521	0
O77059	PdPS	train	0	NoPS	cry	Drosophila melanogaster	7227	542	0.471791717917176	0.22140221402214	0.0	0.0239852398523985	0.27	-0.246	0.114561	0
A8JUV0	PdPS	train	0	NoPS	sno	Drosophila melanogaster	7227	1653	0.441211265712173	0.240169388989715	0.0217785843920145	0.198427102238354	3.27	0.252	1.71849	0
Q7KVY7	PdPS	train	0	NoPS	Syx4	Drosophila melanogaster	7227	333	0.434934934934933	0.246246246246246	0.0	0.177177177177177	1.26	0.089	0.18825	0
Q24324	PdPS	train	0	NoPS	Dsor1	Drosophila melanogaster	7227	396	0.473063973063974	0.247474747474747	0.0176767676767676	0.058080808080808	0.69	-0.208	0.263981	0
O97172	PdPS	train	0	NoPS	CG18508	Drosophila melanogaster	7227	99	0.458473625140291	0.292929292929292	0.808080808080808	0.0		-0.595	-0.487483	0
Q9VVN6	PdPS	train	0	NoPS	Cyp312a1	Drosophila melanogaster	7227	510	0.487189542483659	0.239215686274509	0.0	0.0313725490196078	1.05	-0.452	-0.0830985	0
Q7K2B0	PdPS	train	0	NoPS	CG7137	Drosophila melanogaster	7227	358	0.435847299813781	0.287709497206703	0.212290502793296	0.175977653631284	-0.08	-0.291	0.559326	0
Q8ITC9	PdPS	train	0	NoPS	PK1-R	Drosophila melanogaster	7227	430	0.537493540051679	0.132558139534883	0.0	0.0674418604651162	-0.29	-0.032	0.0172339	0
Q960E8	PdPS	train	0	NoPS	Tfb1	Drosophila melanogaster	7227	585	0.427616334282999	0.258119658119658	0.0	0.0239316239316239	1.89	0.124	0.837911	0
